Image,Model,Conf,GT_Count,Pred_Count,TP,FP,FN,Precision,Recall,F1
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv9c,0.7,3,0,0,0,3,0.0,0.0,0.0
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv11,0.7,3,0,0,0,3,0.0,0.0,0.0
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv12n,0.7,3,0,0,0,3,0.0,0.0,0.0
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv8-FPN,0.7,3,0,0,0,3,0.0,0.0,0.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv8n,0.25,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv9c,0.25,1,2,1,1,0,0.5,1.0,0.6666666666666666
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv8-FPN,0.25,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv9c,0.5,1,2,1,1,0,0.5,1.0,0.6666666666666666
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv8-FPN,0.5,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv8n,0.7,1,0,0,0,1,0.0,0.0,0.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv9c,0.7,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv11,0.7,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv12n,0.7,1,1,1,0,0,1.0,1.0,1.0
potholes27_png_jpg.rf.c5ee785982e7f6bb9bc446c51db54437.jpg,YOLOv8-FPN,0.7,1,1,1,0,0,1.0,1.0,1.0
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv8n,0.25,2,2,2,0,0,1.0,1.0,1.0
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv9c,0.25,2,2,2,0,0,1.0,1.0,1.0
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv11,0.25,2,1,1,0,1,1.0,0.5,0.6666666666666666
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv12n,0.25,2,3,2,1,0,0.6666666666666666,1.0,0.8
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv8-FPN,0.25,2,1,1,0,1,1.0,0.5,0.6666666666666666
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv8n,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv9c,0.5,2,2,2,0,0,1.0,1.0,1.0
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv11,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv12n,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv8-FPN,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv8n,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv9c,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv11,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv12n,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
potholes448_png.rf.6c01d7c1a42aaceccde32d041bc66612.jpg,YOLOv8-FPN,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv8n,0.25,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv9c,0.25,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv12n,0.25,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv8-FPN,0.25,1,1,1,0,0,1.0,1.0,1.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv8n,0.5,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv9c,0.5,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv11,0.5,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv12n,0.5,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv8-FPN,0.5,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv8n,0.7,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv9c,0.7,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv11,0.7,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv12n,0.7,1,0,0,0,1,0.0,0.0,0.0
vlcsnap-2020-04-12-01h08m47s479_jpg.rf.1af176a31690b2f3d12de4b9504d3a50.jpg,YOLOv8-FPN,0.7,1,0,0,0,1,0.0,0.0,0.0
